"ACCID","STATEMENTID","TX_ID","TX_DATE","AMOUNT","DESCRIPTION","CATEGORY",
"150116","355","2255","2014-08-10","-85.00","TRIG'S","SHOPPING",
"150116","355","2256","2014-08-11","-32.00","PICK N SAVE LTD","GROCERIES",
"150116","355","2257","2014-08-15","-19.00","SEAFOOD CITY","GROCERIES",
"150116","355","2258","2014-08-19","-12.00","PATEL BROTHERS","ONLINE SHOPPING",
"150116","355","2259","2014-08-24","-73.00","K.V. MART","SHOPPING",
"150116","355","2260","2014-08-29","-3.00","DOROTHY LANE MARKET","SHOPPING",
"150116","356","2261","2014-09-01","-68.00","STATER BROTHERS","GROCERIES",
"150116","356","2262","2014-09-06","-12.00","PUBLIX SABOR","ONLINE SHOPPING",
"150116","356","2263","2014-09-08","-41.00","BEN FRANKLIN STORES","ONLINE SHOPPING",
"150116","356","2264","2014-09-08","-36.00","GOLDEN FROG","ONLINE SHOPPING",
"150116","356","2265","2014-09-10","-41.00","BASHAS' DINÉ MARKETS","ONLINE SHOPPING",
"150116","356","2266","2014-09-11","-45.00","SQUIRES GARDEN CEN","SHOPPING",
"150116","356","2267","2014-09-13","-26.00","DUCKWALL-ALCO RETAIL STORES","SHOPPING",
"150116","356","2268","2014-09-16","-59.00","BASHAS'","SHOPPING",
"150116","356","2269","2014-09-16","-56.00","BROWN & COLE","GROCERIES",
"150116","356","2270","2014-09-20","-82.00","FORDS FEDERATED STORE","GROCERIES",
"150116","356","2271","2014-09-21","-54.00","GERLAND'S FOOD FAIR","GROCERIES",
"150116","356","2272","2014-09-22","-21.00","AMEX TRAVEL","FOREX",
"150116","356","2273","2014-09-22","-68.00","WAYNE'S HUB DEPARTMENT STORE","SHOPPING",
"150116","356","2274","2014-09-27","-65.00","PETOSA'S FAMILY GROCERY","ONLINE SHOPPING",
"150116","357","2275","2014-10-01","-61.00","TJX COMPANIES","ONLINE SHOPPING",
"150116","357","2276","2014-10-01","-90.00","NEILSON'S","ONLINE SHOPPING",
"150116","357","2277","2014-10-03","-49.00","HILTON GARDEN INN TORO","ACCOMODATION",
"150116","357","2278","2014-10-08","-47.00","QUESTOR INSURANCE","INSURANCE",
"150116","357","2279","2014-10-13","-2.00","L&G I LTD","INSURANCE",
"150116","357","2280","2014-10-13","-20.00","HANDY ANDY","SHOPPING",
"150116","357","2281","2014-10-16","-85.00","MARIANA'S","SHOPPING",
"150116","357","2282","2014-10-17","-89.00","CASH ADVANCE SERVICE FEE","FEES",
"150116","357","2283","2014-10-19","-96.00","ANDRONICO'S","GROCERIES",
"150116","357","2284","2014-10-22","-20.00","HARDING'S FRIENDLY MARKETS","GROCERIES",
"150116","357","2285","2014-10-26","-83.00","DELITURK FOOD","SHOPPING",
"150116","357","2286","2014-10-26","-45.00","RIO RANCH MARKETS","SHOPPING",
"150116","358","2287","2014-11-01","-40.00","SNO-ISLE NATURAL FOODS CO-OP","GROCERIES",
"150116","358","2288","2014-11-03","-56.00","METRO BANK","CASH",
"150116","358","2289","2014-11-05","-26.00","CB PLAZA","ACCOMODATION",
"150116","358","2290","2014-11-10","-46.00","MOLLIE STONE'S","GROCERIES",
"150116","358","2291","2014-11-10","-31.00","DELHAIZE GROUP","SHOPPING",
"150116","358","2292","2014-11-15","-17.00","ISLAND PACIFIC SUPERMARKET","SHOPPING",
"150116","358","2293","2014-11-19","-89.00","HOLIDAY QUALITY FOODS","ONLINE SHOPPING",
"150116","358","2294","2014-11-24","-98.00","JALISCO SUPERMARKET","GROCERIES",
"150116","358","2295","2014-11-24","-27.00","MAGRUDER'S","ONLINE SHOPPING",
"150116","358","2296","2014-11-27","-16.00","GOFF'S","ONLINE SHOPPING",
"150116","359","2297","2014-12-01","-21.00","GREAT WALL SUPERMARKET","GROCERIES",
"150116","359","2298","2014-12-05","-82.00","MET FOODS","ONLINE SHOPPING",
"150116","359","2299","2014-12-10","-2.00","LAVOGUE DEPARTMENT STORE","ONLINE SHOPPING",
"150116","359","2300","2014-12-12","-80.00","PIGGLY WIGGLY","SHOPPING",
"150116","359","2301","2014-12-13","-18.00","GOURMET GARAGE","ONLINE SHOPPING",
"150116","359","2302","2014-12-15","-61.00","ROLLING LUGGAGE","TRAVEL",
"150116","359","2303","2014-12-20","-76.00","ARGOS","SHOPPING",
"150116","359","2304","2014-12-20","-89.00","CENTRAL MARKET","GROCERIES",
"150116","359","2305","2014-12-21","-35.00","CHIEF SUPERMARKET","ONLINE SHOPPING",
"150116","359","2306","2014-12-24","-30.00","STRACK & VAN TIL","ONLINE SHOPPING",
"150116","359","2307","2014-12-29","-45.00","SHOPKO","GROCERIES",
"150116","360","2308","2015-01-29","128.00","PAYMENT","PAYMENT",
"150116","360","2309","2015-01-01","-77.00","HY-VEE","ONLINE SHOPPING",
"150116","360","2310","2015-01-01","-62.00","MURPHY'S","GROCERIES",
"150116","360","2311","2015-01-04","-61.00","MAKRO SELF SERVICE","SHOPPING",
"150116","360","2312","2015-01-04","-20.00","CAFFE NERO SKIPTON","EATING OUT",
"150116","360","2313","2015-01-09","-25.00","LUCKY STORES","SHOPPING",
"150116","360","2314","2015-01-09","-63.00","MARSH","GROCERIES",
"150116","360","2315","2015-01-09","-6.00","VEOLIA WATER CENTR","UTILITIES",
"150116","360","2316","2015-01-11","-82.00","RYMAN","SHOPPING",
"150116","360","2317","2015-01-15","-1.00","XPECT DISCOUNTS","GROCERIES",
"150116","360","2318","2015-01-16","-19.00","OYSTER BUS AUTOTOP","TRAVEL",
"150116","360","2319","2015-01-16","-98.00","FAREWAY","GROCERIES",
"150116","360","2320","2015-01-21","-48.00","R RANCH MARKETS","ONLINE SHOPPING",
"150116","360","2321","2015-01-21","-65.00","SACK AND SAVE","ONLINE SHOPPING",
"150116","360","2322","2015-01-25","-74.00","DEHOFF'S KEY MARKETS","GROCERIES",
"150116","360","2323","2015-01-26","-64.00","MOHD MUSTAFA-ELECTRONICS","SHOPPING",
"150116","360","2324","2015-01-29","-83.00","KMART","ONLINE SHOPPING",
"150116","361","2325","2015-02-01","-82.00","IGA","GROCERIES",
"150116","361","2326","2015-02-06","-39.00","MITSUWA","SHOPPING",
"150116","361","2327","2015-02-09","-23.00","BJ'S WHOLESALE CLUB","SHOPPING",
"150116","361","2328","2015-02-12","-6.00","STATER BROTHERS","GROCERIES",
"150116","361","2329","2015-02-17","-92.00","THETRAINLINE.COM","TRAVEL",
"150116","361","2330","2015-02-17","-42.00","OYSTER RENEW WEB","TRAVEL",
"150116","361","2331","2015-02-22","-77.00","R RANCH MARKETS","ONLINE SHOPPING",
"150116","361","2332","2015-02-25","-44.00","GIANT EAGLE","SHOPPING",
"150116","362","2333","2015-03-01","-30.00","STRADA","EATING OUT",
"150116","362","2334","2015-03-04","-48.00","PAVILION END","EATING OUT",
"150116","362","2335","2015-03-09","-1.00","SCHNUCKS","SHOPPING",
"150116","362","2336","2015-03-10","-96.00","MCCAULOU'S DEPARTMENT STORE","ONLINE SHOPPING",
"150116","362","2337","2015-03-13","-7.00","PAN PACIFIC","TRAVEL",
"150116","362","2338","2015-03-17","-53.00","SUPERDRUG STORES","HEALTH",
"150116","362","2339","2015-03-19","-95.00","SAVE-ON-FOODS","SHOPPING",
"150116","362","2340","2015-03-22","-93.00","STEW LEONARD'S","SHOPPING",
"150116","362","2341","2015-03-27","-32.00","NEILSON'S","ONLINE SHOPPING",
"150116","363","2342","2015-04-27","250.00","REFUND","PAYMENT",
"150116","363","2343","2015-04-01","-42.00","GUNEET FASHIONS","SHOPPING",
"150116","363","2344","2015-04-05","-99.00","SUPREMO SUPERMARKET","ONLINE SHOPPING",
"150116","363","2345","2015-04-10","-65.00","ORPHANS IN NEED","CHARITY",
"150116","363","2346","2015-04-14","-68.00","MCCAULOU'S DEPARTMENT STORE","ONLINE SHOPPING",
"150116","363","2347","2015-04-17","-26.00","SUPERTARGET","ONLINE SHOPPING",
"150116","363","2348","2015-04-18","-48.00","PRIMARK","SHOPPING",
"150116","363","2349","2015-04-19","-26.00","AFFILIATED FOODS MIDWEST","GROCERIES",
"150116","363","2350","2015-04-19","-60.00","SUPERMERCADO EL RANCHO","SHOPPING",
"150116","363","2351","2015-04-19","0.00","CLARKS SHOES LIMIT","SHOPPING",
"150116","363","2352","2015-04-20","-84.00","KEG 500 RICHMOND HILL","EATING OUT",
"150116","363","2353","2015-04-21","-7.00","SHOPKO","GROCERIES",
"150116","363","2354","2015-04-24","-74.00","HOLIDAY MARKET","GROCERIES",
"150116","363","2355","2015-04-27","-28.00","RAINBOW FOODS","ONLINE SHOPPING",
"150116","363","2356","2015-04-27","-80.00","HEATHROW AIRPORT","TRAVEL",
"150117","364","2357","2013-11-30","1580.48","PAYMENT IN","PAYMENT",
"150117","365","2358","2013-12-31","1580.48","PAYMENT IN","PAYMENT",
"150117","366","2359","2014-01-31","1580.48","PAYMENT IN","PAYMENT",
"150117","367","2360","2014-02-28","1580.48","PAYMENT IN","PAYMENT",
"150117","368","2361","2014-03-31","1580.48","PAYMENT IN","PAYMENT",
"150117","369","2362","2014-04-30","1580.48","PAYMENT IN","PAYMENT",
"150117","370","2363","2014-05-31","1580.48","PAYMENT IN","PAYMENT",
"150117","371","2364","2014-06-30","1580.48","PAYMENT IN","PAYMENT",
"150117","372","2365","2014-07-31","1580.48","PAYMENT IN","PAYMENT",
"150117","373","2366","2014-08-31","1580.48","PAYMENT IN","PAYMENT",
"150117","374","2367","2014-09-30","1580.48","PAYMENT IN","PAYMENT",
"150117","375","2368","2014-10-31","1580.48","PAYMENT IN","PAYMENT",
"150117","376","2369","2014-11-30","1580.48","PAYMENT IN","PAYMENT",
"150117","377","2370","2014-12-31","1580.48","PAYMENT IN","PAYMENT",
"150117","378","2371","2015-01-31","1580.48","PAYMENT IN","PAYMENT",
"150117","379","2372","2015-02-28","1580.48","PAYMENT IN","PAYMENT",
"150117","380","2373","2015-03-31","1580.48","PAYMENT IN","PAYMENT",
"150117","381","2374","2015-04-30","1580.48","PAYMENT IN","PAYMENT",
"150118","382","2375","2014-12-01","-74.00","CANCER RESEARCH U","CHARITY",
"150118","382","2376","2014-12-04","-44.00","GUS MAYER","GROCERIES",
"150118","382","2377","2014-12-08","-41.00","HAGGEN FOOD & PHARMACY","GROCERIES",
"150118","382","2378","2014-12-08","-87.00","COUNTY MARKET","ONLINE SHOPPING",
"150118","382","2379","2014-12-12","-62.00","TRAVELJIGSAW LIMITED","TRAVEL",
"150118","382","2380","2014-12-16","-59.00","COMET","SHOPPING",
"150118","382","2381","2014-12-19","-85.00","MARUKAI","ONLINE SHOPPING",
"150118","382","2382","2014-12-19","-45.00","CHARLESTON DEPARTMENT STORES","GROCERIES",
"150118","382","2383","2014-12-22","-9.00","ARLAN'S MARKET","GROCERIES",
"150118","382","2384","2014-12-25","-53.00","SAVE-ON-FOODS","SHOPPING",
"150118","382","2385","2014-12-25","-76.00","LAVOGUE DEPARTMENT STORE","ONLINE SHOPPING",
"150118","382","2386","2014-12-25","-96.00","LB CAMDEN","TAX",
"150118","382","2387","2014-12-29","-40.00","WALMART","SHOPPING",
"150118","382","2388","2014-12-30","-4.00","SHAW'S AND STAR MARKET","ONLINE SHOPPING",
"150118","383","2389","2015-01-01","-34.00","ASSOCIATED SUPERMARKETS","GROCERIES",
"150118","383","2390","2015-01-04","-5.00","GOURMET MARKET","EATING OUT",
"150118","383","2391","2015-01-05","-23.00","LLOYDS TSB","CASH",
"150118","383","2392","2015-01-08","-60.00","ACCESS SELF STORAGE","SHOPPING",
"150118","383","2393","2015-01-09","-55.00","SUPERDRUG STORES","HEALTH",
"150118","383","2394","2015-01-11","-24.00","ROYAL AHOLD","GROCERIES",
"150118","383","2395","2015-01-16","-20.00","MARKET OF CHOICE","ONLINE SHOPPING",
"150118","383","2396","2015-01-16","-68.00","PREMIER TAXIS PTE LTD","TRAVEL",
"150118","383","2397","2015-01-21","-52.00","FIESTA MART","GROCERIES",
"150118","383","2398","2015-01-21","-3.00","FRESHDIRECT","SHOPPING",
"150118","383","2399","2015-01-26","-83.00","SUPER MARKET MEXICO","GROCERIES",
"150118","383","2400","2015-01-29","-67.00","KING KULLEN","SHOPPING",
"150118","383","2401","2015-01-30","-37.00","ASDA","GROCERIES",
"150118","384","2402","2015-02-28","27.00","BONUS","PAYMENT",
"150118","384","2403","2015-02-01","-36.00","WALMART","SHOPPING",
"150118","384","2404","2015-02-06","-10.00","S-MART FOODS","GROCERIES",
"150118","384","2405","2015-02-09","-59.00","DELITURK FOOD","SHOPPING",
"150118","384","2406","2015-02-12","-98.00","MATHERNE'S SUPERMARKETS","GROCERIES",
"150118","384","2407","2015-02-12","-51.00","SUPERSAVER FOODS","GROCERIES",
"150118","384","2408","2015-02-13","-86.00","VUE BLS LIMITED","ENTERTAINMENT",
"150118","384","2409","2015-02-15","-92.00","BIG M","GROCERIES",
"150118","384","2410","2015-02-16","-7.00","LION FOOD","SHOPPING",
"150118","384","2411","2015-02-17","-19.00","O'MALIA'S","ONLINE SHOPPING",
"150118","384","2412","2015-02-20","-62.00","JEREMYS","ONLINE SHOPPING",
"150118","384","2413","2015-02-24","-39.00","DELITURK FOOD","SHOPPING",
"150118","384","2414","2015-02-27","-12.00","MOTO WOOLLEY EDGE","FUEL",
"150118","385","2415","2015-03-01","-15.00","AI HOA SUPERMARKET","ONLINE SHOPPING",
"150118","385","2416","2015-03-04","-44.00","FORMAN MILLS","ONLINE SHOPPING",
"150118","385","2417","2015-03-06","-44.00","BRISTOL FARMS","SHOPPING",
"150118","385","2418","2015-03-10","-46.00","SENTRY FOODS","GROCERIES",
"150118","385","2419","2015-03-11","-10.00","SCOLARI'S FOOD AND DRUG","SHOPPING",
"150118","385","2420","2015-03-13","-24.00","RUTLAND HOTEL EDINBURGH","ACCOMODATION",
"150118","385","2421","2015-03-16","-83.00","BUEHLER'S","SHOPPING",
"150118","385","2422","2015-03-18","-70.00","SMITH'S MARKETPLACE","SHOPPING",
"150118","385","2423","2015-03-21","-92.00","EAT LTD","EATING OUT",
"150118","385","2424","2015-03-23","-12.00","PRICERITE","GROCERIES",
"150118","385","2425","2015-03-23","-71.00","OSSELL'S DEPARTMENT STORE","SHOPPING",
"150118","385","2426","2015-03-26","-71.00","LA PLACITA","GROCERIES",
"150118","385","2427","2015-03-29","-65.00","HOMELAND","GROCERIES",
"150118","386","2428","2015-04-01","-94.00","MARUKAI","ONLINE SHOPPING",
"150118","386","2429","2015-04-02","-58.00","ASSOCIATED FOOD STORES","GROCERIES",
"150118","386","2430","2015-04-04","-7.00","BOWLPLEX PLC","ENTERTAINMENT",
"150118","386","2431","2015-04-04","-47.00","WEGMANS","SHOPPING",
"150118","386","2432","2015-04-08","-96.00","STEIN MART","ONLINE SHOPPING",
"150118","386","2433","2015-04-11","-25.00","DOMINO'S PIZZA","EATING OUT",
"150118","386","2434","2015-04-15","-14.00","JACOBSON'S","SHOPPING",
"150118","386","2435","2015-04-18","-58.00","HEINEN'S FINE FOODS","SHOPPING",
"150118","386","2436","2015-04-21","-61.00","THE INDIA","EATING OUT",
"150118","386","2437","2015-04-24","-14.00","APEX HOSPITALITY LTD LONDON","EATING OUT",
"150118","386","2438","2015-04-24","-64.00","NOVOTEL BANGKOK","ACCOMODATION",
"150118","386","2439","2015-04-25","-61.00","LLOYDS TSB","CASH",
"150118","386","2440","2015-04-28","-12.00","TFL OYSTERCARD","TRAVEL",
"150119","387","2441","2013-11-01","-32.00","MACK & DAVE'S DEPARTMENT STORE","ONLINE SHOPPING",
"150119","387","2442","2013-11-03","-121.00","WALMART MARKET","SHOPPING",
"150119","387","2443","2013-11-05","-18.00","SUPERDRUG STORES","HEALTH",
"150119","387","2444","2013-11-06","-97.00","ORPHANS IN NEED","CHARITY",
"150119","387","2445","2013-11-07","-12.00","HARVEST FOODS","SHOPPING",
"150119","387","2446","2013-11-10","-35.00","AFFINITY WATER","UTILITIES",
"150119","387","2447","2013-11-10","-135.00","HILTON ANTWERP","ACCOMODATION",
"150119","387","2448","2013-11-13","-111.00","NATURAL GROCERS BY VITAMIN COTTAGE","ONLINE SHOPPING",
"150119","387","2449","2013-11-13","-329.00","AMIT JEWELLERY","SHOPPING",
"150119","387","2450","2013-11-13","-54.00","GREAT VALU MARKETS","ONLINE SHOPPING",
"150119","387","2451","2013-11-16","-333.00","WA DULLES HILTON 64279","ACCOMODATION",
"150119","387","2452","2013-11-16","-74.00","LANDIS SUPERMARKETS","SHOPPING",
"150119","387","2453","2013-11-17","-261.00","WICKES","SHOPPING",
"150119","387","2454","2013-11-21","-338.00","FOODLAND","SHOPPING",
"150119","387","2455","2013-11-22","-156.00","SCOT'S LO-COST","GROCERIES",
"150119","387","2456","2013-11-25","-323.00","WICKES","SHOPPING",
"150119","388","2457","2013-12-01","-193.00","LATINO EXPRESS GROCERY","SHOPPING",
"150119","388","2458","2013-12-04","-205.00","REASORS","SHOPPING",
"150119","388","2459","2013-12-05","-72.00","POST OFFICE LTD","SHOPPING",
"150119","388","2460","2013-12-09","-128.00","CREST FOODS","SHOPPING",
"150119","388","2461","2013-12-11","-57.00","PIGGLY WIGGLY","SHOPPING",
"150119","388","2462","2013-12-12","-316.00","HOTEL HESPERIA","ACCOMODATION",
"150119","388","2463","2013-12-15","-171.00","CHARLESTON DEPARTMENT STORES","GROCERIES",
"150119","388","2464","2013-12-16","-307.00","APPLE MARKET","SHOPPING",
"150119","388","2465","2013-12-21","-125.00","MURPHY'S MARKETPLACE","SHOPPING",
"150119","388","2466","2013-12-23","-281.00","MARIANA'S","SHOPPING",
"150119","388","2467","2013-12-26","-139.00","RANCHO LIBORIO","SHOPPING",
"150119","388","2468","2013-12-30","-323.00","ICELAND FROZEN FOODS","GROCERIES",
"150119","388","2469","2013-12-30","-271.00","WADE'S","GROCERIES",
"150119","389","2470","2014-01-01","-201.00","OYSTER RENEW WEB","TRAVEL",
"150119","389","2471","2014-01-04","-170.00","BASHAS'","SHOPPING",
"150119","389","2472","2014-01-07","-187.00","MACEY'S MARKET","ONLINE SHOPPING",
"150119","389","2473","2014-01-12","-118.00","PREZZO EGHAM","EATING OUT",
"150119","389","2474","2014-01-14","-313.00","RAPHAELS BANK","CASH",
"150119","389","2475","2014-01-14","-252.00","PRICERITE","GROCERIES",
"150119","389","2476","2014-01-17","-154.00","BARAKAH EATERY","EATING OUT",
"150119","389","2477","2014-01-22","-86.00","BARCLAYLOAN","LOAN",
"150119","389","2478","2014-01-25","-64.00","WALMART SUPERCENTERS","SHOPPING",
"150119","389","2479","2014-01-25","-219.00","BAJA RANCH SUPERMARKET","ONLINE SHOPPING",
"150119","389","2480","2014-01-28","-329.00","STOP & SHOP","SHOPPING",
"150119","389","2481","2014-01-30","-165.00","LOWE'S MARKETS","SHOPPING",
"150119","390","2482","2014-02-01","-278.00","STARBUCKS","EATING OUT",
"150119","390","2483","2014-02-04","-130.00","ELEPHANT INSURANCE SERV","INSURANCE",
"150119","390","2484","2014-02-09","-53.00","WELCOME BREAK","TRAVEL",
"150119","390","2485","2014-02-11","-285.00","CANCER RESEARCH U","CHARITY",
"150119","390","2486","2014-02-15","-140.00","PRIMARK STORES LTD","SHOPPING",
"150119","390","2487","2014-02-20","-123.00","QDFC - MOBILE DOHA","MOBILE",
"150119","390","2488","2014-02-25","-289.00","MEIJER","SHOPPING",
"150119","391","2489","2014-03-01","-282.00","DIXONS","SHOPPING",
"150119","391","2490","2014-03-01","-199.00","CANNATA'S FAMILY MARKET","ONLINE SHOPPING",
"150119","391","2491","2014-03-02","-108.00","MILLER'S FRESH FOODS","GROCERIES",
"150119","391","2492","2014-03-02","-169.00","CROSBY'S MARKETPLACE","ONLINE SHOPPING",
"150119","391","2493","2014-03-02","-138.00","HARDING'S FRIENDLY MARKETS","GROCERIES",
"150119","391","2494","2014-03-07","-220.00","HOMELAND","GROCERIES",
"150119","391","2495","2014-03-10","-197.00","MEDAILLE D OR","EATING OUT",
"150119","391","2496","2014-03-13","-343.00","SELLER'S BROS.","ONLINE SHOPPING",
"150119","391","2497","2014-03-13","-322.00","DONATELLO","EATING OUT",
"150119","391","2498","2014-03-16","-195.00","DOLLAR GENERAL","ONLINE SHOPPING",
"150119","391","2499","2014-03-18","-210.00","ICELAND FROZEN FOODS","GROCERIES",
"150119","391","2500","2014-03-19","-196.00","WADE'S","GROCERIES",
"150119","391","2501","2014-03-19","-3.00","SAGE'S MARKET","ONLINE SHOPPING",
"150119","391","2502","2014-03-20","-222.00","DIHO SUPERMARKET","GROCERIES",
"150119","391","2503","2014-03-20","-74.00","PICK N SAVE LTD","GROCERIES",
"150119","391","2504","2014-03-24","-315.00","EL SUPER","GROCERIES",
"150119","391","2505","2014-03-28","-284.00","SMRT TAXIS","TRAVEL",
"150119","392","2506","2014-04-01","-225.00","YOUNG'S DEPARTMENT STORE","SHOPPING",
"150119","392","2507","2014-04-01","-235.00","JACK 'N JILL","ONLINE SHOPPING",
"150119","392","2508","2014-04-01","-123.00","HOLLAND & BARRETT","SHOPPING",
"150119","392","2509","2014-04-05","-103.00","RUBEN'S","SHOPPING",
"150119","392","2510","2014-04-09","-15.00","FOOD CITY","GROCERIES",
"150119","392","2511","2014-04-11","-338.00","SWEETBAY","ONLINE SHOPPING",
"150119","392","2512","2014-04-11","-123.00","WWW PARTMASTER CO","CAR",
"150119","392","2513","2014-04-14","-330.00","MILLER'S FRESH FOODS","GROCERIES",
"150119","392","2514","2014-04-17","-92.00","JFK TERMINA 3","TRAVEL",
"150119","392","2515","2014-04-21","-305.00","PREMIER TAXIS PTE LTD","TRAVEL",
"150119","392","2516","2014-04-24","-103.00","KARNS QUALITY FOODS","SHOPPING",
"150119","392","2517","2014-04-29","-334.00","WWW.HUMANAPPEAL.OR","CHARITY",
"150119","393","2518","2014-05-01","-53.00","HALFORDS","CAR",
"150119","393","2519","2014-05-06","-330.00","BUSCH'S","GROCERIES",
"150119","393","2520","2014-05-09","-184.00","AMIT JEWELLERY","SHOPPING",
"150119","393","2521","2014-05-10","-312.00","WWW.DVLA.GOV.UK","CAR",
"150119","393","2522","2014-05-14","-267.00","RBS","CASH",
"150119","393","2523","2014-05-14","-141.00","SUNFRESH","SHOPPING",
"150119","393","2524","2014-05-17","-300.00","CROSBY'S MARKETPLACE","ONLINE SHOPPING",
"150119","393","2525","2014-05-18","-251.00","FOODLAND SUPERMARKETS","ONLINE SHOPPING",
"150119","393","2526","2014-05-21","-272.00","INGLES","ONLINE SHOPPING",
"150119","393","2527","2014-05-22","-278.00","ALITALIA","TRAVEL",
"150119","393","2528","2014-05-27","-88.00","SHEILAS' WHEELS","INSURANCE",
"150119","393","2529","2014-05-28","-185.00","DOMINO'S PIZZA","EATING OUT",
"150119","393","2530","2014-05-30","-228.00","HILLER'S MARKET","SHOPPING",
"150119","393","2531","2014-05-30","-74.00","FAIRWAY MARKET","SHOPPING",
"150119","394","2532","2014-06-01","-56.00","WELCOME BREAK","TRAVEL",
"150119","394","2533","2014-06-02","-192.00","PARIS JAURES EXT","TRAVEL",
"150119","394","2534","2014-06-03","-125.00","RATP","TRAVEL",
"150119","394","2535","2014-06-05","-129.00","LA CURACAO","ONLINE SHOPPING",
"150119","394","2536","2014-06-08","-239.00","FOOD TOWN","GROCERIES",
"150119","394","2537","2014-06-10","-241.00","FELPAUSCH","GROCERIES",
"150119","394","2538","2014-06-14","-79.00","SMART & FINAL","SHOPPING",
"150119","394","2539","2014-06-19","-85.00","UWAJIMAYA","SHOPPING",
"150119","394","2540","2014-06-23","-115.00","MAID OF THE MIST","ENTERTAINMENT",
"150119","394","2541","2014-06-23","-322.00","COUNTY MARKET","ONLINE SHOPPING",
"150119","394","2542","2014-06-25","-84.00","VIVA MARKETS","SHOPPING",
"150119","395","2543","2014-07-01","-282.00","HOTEL GULDSMEDEN","ACCOMODATION",
"150119","395","2544","2014-07-02","-251.00","SUPER ONE FOODS","ONLINE SHOPPING",
"150119","395","2545","2014-07-06","-53.00","JACOBSON'S","SHOPPING",
"150119","395","2546","2014-07-09","-140.00","STEIN MART","ONLINE SHOPPING",
"150119","395","2547","2014-07-10","-19.00","ACME FRESH MARKET","SHOPPING",
"150119","395","2548","2014-07-13","-71.00","LOWE'S MARKETS","SHOPPING",
"150119","395","2549","2014-07-13","-17.00","LEE'S MARKETPLACE","SHOPPING",
"150119","395","2550","2014-07-14","-168.00","GIANT EAGLE","SHOPPING",
"150119","395","2551","2014-07-18","-90.00","CHARLESTON DEPARTMENT STORES","GROCERIES",
"150119","395","2552","2014-07-18","-175.00","ARLAN'S MARKET","GROCERIES",
"150119","395","2553","2014-07-18","-310.00","TESCO PETROL FILLING ST","FUEL",
"150119","395","2554","2014-07-21","-180.00","SHAW'S AND STAR MARKET","ONLINE SHOPPING",
"150119","395","2555","2014-07-22","-152.00","STRAUB'S MARKETS","SHOPPING",
"150119","395","2556","2014-07-25","-235.00","EHSAN LONDON","SHOPPING",
"150119","395","2557","2014-07-28","-291.00","HOME ECONOMIST","ONLINE SHOPPING",
"150119","396","2558","2014-08-01","-216.00","RANCHO MARKETS","SHOPPING",
"150119","396","2559","2014-08-02","-331.00","VALLARTA SUPERMARKETS","ONLINE SHOPPING",
"150119","396","2560","2014-08-02","-184.00","PRICERITE","GROCERIES",
"150119","396","2561","2014-08-02","-228.00","HUDSON HOTEL (MOTO)","ACCOMODATION",
"150119","396","2562","2014-08-07","-37.00","CANCER RESEARCH U","CHARITY",
"150119","396","2563","2014-08-08","-51.00","SUNFLOWER FARMERS MARKET","ONLINE SHOPPING",
"150119","396","2564","2014-08-11","-324.00","MILLER'S FRESH FOODS","GROCERIES",
"150119","396","2565","2014-08-11","-135.00","IKANO FINANCIAL","LOAN",
"150119","396","2566","2014-08-13","-92.00","BIG M","GROCERIES",
"150119","396","2567","2014-08-13","-62.00","JFK TERMINA 3","TRAVEL",
"150119","396","2568","2014-08-13","-291.00","DELTA AIR LINES","TRAVEL",
"150119","396","2569","2014-08-16","-179.00","MADASAFISH.COM","ONLINE SHOPPING",
"150119","396","2570","2014-08-20","-90.00","MITSUWA","SHOPPING",
"150119","396","2571","2014-08-24","-302.00","VODAFONE LIMITED","MOBILE",
"150119","396","2572","2014-08-24","-30.00","COSTCO WHOLESALE","SHOPPING",
"150119","396","2573","2014-08-26","-322.00","BARCLAYLOAN","LOAN",
"150119","396","2574","2014-08-26","-310.00","FOUNDERS ARMS","EATING OUT",
"150119","396","2575","2014-08-27","-280.00","QUALITY MARKETS","SHOPPING",
"150119","397","2576","2014-09-01","-113.00","EMPIRE STATE BLDG","ENTERTAINMENT",
"150119","397","2577","2014-09-03","-247.00","MURPHY'S MARKETPLACE","SHOPPING",
"150119","397","2578","2014-09-07","-237.00","TASTE LAHORE","EATING OUT",
"150119","397","2579","2014-09-11","-218.00","TRAVELJIGSAW LIMITED","TRAVEL",
"150119","397","2580","2014-09-14","-72.00","MCAFEE COM","ONLINE SHOPPING",
"150119","397","2581","2014-09-19","-296.00","CHIEF SUPERMARKET","ONLINE SHOPPING",
"150119","397","2582","2014-09-23","-291.00","UWAJIMAYA","SHOPPING",
"150119","397","2583","2014-09-27","0.00","ROUSE'S SUPERMARKET","ONLINE SHOPPING",
"150119","397","2584","2014-09-27","-21.00","DELTA AIR LINES","TRAVEL",
"150119","398","2585","2014-10-01","-88.00","WINN-DIXIE","ONLINE SHOPPING",
"150119","398","2586","2014-10-02","-188.00","NATIONWIDE B.S.","CASH",
"150119","398","2587","2014-10-07","-142.00","EUROSTAR (INTERNET UK)","TRAVEL",
"150119","398","2588","2014-10-09","-78.00","ADMIRAL INSURANCE","INSURANCE",
"150119","398","2589","2014-10-12","-182.00","TEXACO AMSTERDAM","FUEL",
"150119","398","2590","2014-10-16","-197.00","FAREWAY","GROCERIES",
